Jeffery,45853,Frances,51194
Frederick,44263,Suzanne,50322
Leonard,43549,Marie,49259
Harry,43323,Victoria,49119
Micheal,40928,Kimberly,48951
Tony,40781,Anita,47587
Ernest,39662,Laurie,46953
Eddie,38576,Michelle,46782
Fred,37438,Sally,46701
Darrell,37245,Terri,46432
Jay,36953,Marcia,43729
Melvin,36160,Terry,43189
Lee,35814,Jennifer,43073
Matthew,35800,Leslie,43042
Vincent,35344,Doris,42897
Tommy,34951,Maureen,42811
Francis,34755,Wendy,42669
Marvin,34690,Michele,41958
Dean,34563,Anna,41692
Rick,34382,Marsha,41554
Victor,33876,Angela,40347
Norman,33735,Sarah,39963
Earl,32636,Sylvia,39532
Jose,31412,Jill,39054
Calvin,30543,Dawn,38899
Ray,29911,Sue,38851
Clifford,29853,Evelyn,38401
Alfred,29737,Roberta,37913
Jerome,29697,Jeanne,37663
Bradley,29479,Charlotte,36994
Clarence,29471,Eileen,36560
Don,29446,Lois,36196
Theodore,29035,Colleen,35912
Jon,28928,Stephanie,35557
Rickey,27944,Annette,35342
Joel,27849,Glenda,35222
Jesse,26638,Yvonne,35035
Jim,26210,Dianne,34485
Edwin,26194,Tina,33989
Dan,26011,Beth,33985
Bernard,25879,Lorraine,33583
Chris,25875,Constance,33527
Jonathan,25800,Renee,32948
Gordon,25722,Charlene,32716
Glen,25385,Joann,32660
Jeff,24922,Julia,32454
Warren,24599,Gwendolyn,31945
Leroy,24581,Norma,30799
Herbert,24289,Regina,30789
Duane,24131,Amy,30587
Bill,23879,Loretta,30386
Benjamin,23839,Sheryl,30382
Tom,23750,Carla,29428
Alvin,23077,Andrea,29372
Nicholas,22612,Tammy,29178
Tim,22216,Irene,26970
Mitchell,21956,Jan,26162
Marc,21930,Louise,25847
Leslie,21380,Juanita,25650
Leon,21342,Marlene,25248
Kim,21202,Penny,25121
Dwight,20841,Rosemary,24999
Bryan,20626,Becky,24836
Lloyd,20616,Kay,24644
Vernon,20130,Joy,24516
Gene,19690,Geraldine,24220
Reginald,19334,Jeanette,23985
Lonnie,19195,Gayle,23726
Guy,19143,Annie,23676
Gilbert,18839,Vivian,23548
Garry,18785,Claudia,23148
Juan,18760,Lynda,22690
Karl,18729,Melissa,22289
Kent,18687,Audrey,22218
Kurt,18640,Lynne,22193
Todd,18565,Patsy,21732
Jackie,18437,Melinda,21505
Greg,18241,Vicky,21330
Lewis,18130,Toni,21306
Wesley,18074,June,21101
Clyde,17893,Belinda,20939
Floyd,17859,Marjorie,20934
Neil,17705,Arlene,20653
Allan,17689,Patti,20603
Donnie,17159,Ruby,20550
Perry,17073,Sara,20491
Franklin,17006,Yolanda,19945
Lester,16563,Rosa,19875
Brad,16475,Melanie,19848
Manuel,16367,Christina,19841
Kirk,16217,Delores,19360
Carlos,15812,Jackie,19302
Jimmie,15527,Vanessa,19163
Leo,15527,Carmen,18947
Randolph,15494,Monica,18712
Charlie,15279,Janis,18672
Robin,15216,Holly,18635
Dana,15153,Marianne,18476
Darryl,15086,Dolores,18307
Dave,14848,Shelley,18224
Ted,14717,Veronica,17620
Milton,14570,Mildred,17569
Daryl,14497,Eva,17107
Kerry,14408,Dana,17105
Freddie,14401,Rachel,16774
Brent,14325,Shelia,16755
Harvey,14248,Roxanne,16605
Gerard,14209,Carole,16532
Stuart,14069,Lillian,16505
Johnnie,14041,Josephine,16406
Herman,13827,Carrie,16181
Lynn,13765,Patty,16108
Rex,13494,Sherri,16104
Arnold,13191,Doreen,16086
Kelly,13124,Grace,15916
