Lee,19783,Alisha,21749
Lawrence,19637,Lori,21646
Jonathon,19581,Tamara,21226
Jimmy,19524,Marissa,21108
Lance,19451,Kelli,21049
Taylor,19413,Lacey,20772
Randall,19327,Abigail,20645
Micheal,18734,Christy,20227
Mathew,18621,Jenny,19712
Albert,18503,Tabitha,19577
Jamie,18411,Colleen,19463
Isaac,18360,Meredith,19199
Roger,17998,Barbara,19128
Rodney,17869,Angelica,19074
Roberto,17815,Carolyn,18630
Jon,17704,Rebekah,18313
Colin,17664,Ebony,18263
Walter,17566,Deanna,18152
Clinton,17532,Tonya,17988
Louis,17352,Caroline,17936
Clayton,16925,Kristi,17709
Willie,16893,Kari,17542
Arthur,16786,Michele,17263
Chase,16555,Brianna,17135
Joe,16509,Bridget,17102
Jack,15916,Angel,16740
Jay,15815,Marie,16535
Angel,15795,Sharon,16498
Calvin,15782,Tasha,16257
Ross,15712,Sheena,16256
Darren,15694,Meagan,16249
Oscar,15650,Jaime,16213
Drew,15586,Cindy,16015
Maurice,15575,Priscilla,16005
Gerald,15511,Ann,15929
Alejandro,15302,Ashlee,15849
Spencer,15179,Stefanie,15829
Hector,15099,Cassie,15759
Ruben,14847,Adrienne,15671
Wayne,14743,Tammy,15649
Brendan,14591,Ana,15505
Grant,14516,Beth,15371
Javier,14479,Dominique,15097
Bruce,14334,Latasha,15035
Roy,14298,Cristina,15029
Dylan,14168,Mallory,14995
Logan,13987,Virginia,14990
Edwin,13904,Deborah,14781
Omar,13677,Audrey,14666
Brad,13581,Katelyn,14643
Reginald,13498,Regina,14579
Fernando,13189,Carla,14449
Darrell,13165,Cheryl,14318
Sergio,13143,Olivia,14044
Frederick,13056,Autumn,13826
Julian,12925,Claudia,13791
Jaime,12848,Jordan,13783
Jermaine,12804,Nina,13627
Geoffrey,12729,Taylor,13615
