Jacob,9046,Marcella,13398
Clifton,8733,Bette,13274
Bennie,8596,Olga,12787
Matthew,8567,Caroline,12694
Duane,8566,Laverne,12643
Clinton,8443,Sophie,12551
Dennis,8146,Nora,12302
Wilbert,8113,Rebecca,12284
Dan,8099,Estelle,12280
Jay,8054,Irma,12235
Marshall,8039,Susie,12178
Leland,8023,Eula,12160
Merle,7970,Winifred,12083
Ira,7911,Eloise,11923
Nathaniel,7795,Janice,11810
Ivan,7627,Maggie,11696
Ervin,7593,Antoinette,11578
Jimmy,7332,Nina,11327
Irvin,7246,Rosalie,11297
Alton,7243,Imogene,11296
Lowell,7237,Lorene,11244
Dewey,7224,Olive,10889
Larry,7220,Sadie,10846
Emil,7169,Regina,10676
Antonio,7140,Victoria,10547
Wilfred,7134,Henrietta,10453
Elbert,7076,Della,10365
Juan,7044,Bettie,10334
Alan,7013,Lila,10304
Allan,6988,Fern,10254
Lonnie,6979,Faye,10233
Nelson,6927,Johnnie,10065
Forrest,6910,Jeannette,9992
