Shane,26110,Kelly,21612
Peter,26103,Genesis,21428
Damian,26014,Zoey,21382
Jeffrey,25905,Eva,21336
Brendan,25830,Sadie,21294
Travis,25721,Alexia,21224
Fernando,25142,Cassidy,21167
Peyton,24958,Kylee,21151
Conner,24919,Kendall,21026
Andres,24764,Jordyn,20989
Javier,24617,Kate,20760
Giovanni,24217,Jayla,20732
Shawn,24168,Karen,20595
Braden,24066,Tiffany,20176
Jonah,23684,Cassandra,20124
Bradley,23609,Juliana,20057
Cesar,23592,Reagan,19971
Emmanuel,23530,Caitlyn,19777
Manuel,23435,Giselle,19712
Edgar,22580,Serenity,19604
Mario,22410,Alondra,19495
Erik,22404,Lucy,19373
Edwin,22053,Bianca,18906
Johnathan,21898,Kiara,18904
Devon,21616,Crystal,18891
Erick,21423,Erica,18858
Wesley,21068,Angelica,18678
Oliver,20924,Hope,18667
Trenton,20887,Chelsea,18017
Hector,20870,Alana,17921
Malachi,20755,Liliana,17605
Jalen,20442,Brittany,17560
Raymond,20381,Camila,17556
Gregory,20058,Makenzie,17468
Abraham,19816,Lilly,17251
Elias,19606,Veronica,17227
Leonardo,19476,Abby,17208
Sergio,19437,Jazmin,17193
Donovan,19317,Adrianna,17172
Colby,19175,Delaney,17082
Marco,19112,Karina,17077
Bryson,19056,Ellie,17019
Martin,18744,Jasmin,16902
